telecommuting,has_company_logo,has_questions,word_count,unique_word_count,lexical_diversity,flesch_score,dale_chall_score,has_company_info,has_benefits,salary_explicit,log_company_credibility,location_clean_enc,required_experience_clean_enc,employment_type_clean_enc,industry_clean_enc,function_clean_enc,fraudulent
0,1,0,136.0,108.0,0.7941176470588235,40.3761150472335,10.602656005398112,1,0,1,2.0794415416798357,931,6,5,22,19,0
0,1,0,258.0,189.0,0.7325581395348837,13.670703352063583,12.827454543693083,1,0,1,2.1972245773362196,1437,5,4,75,24,0
0,1,0,194.0,125.0,0.6443298969072165,42.13036089238847,19.233059580052494,1,1,1,1.6094379124341003,915,7,3,83,24,0
0,1,0,220.0,172.0,0.7818181818181819,16.921970839617927,12.499387682252388,1,1,1,2.70805020110221,107,7,2,38,2,0
0,1,0,135.0,120.0,0.8888888888888888,39.33000000000001,12.012333333333334,1,1,1,2.9444389791664403,1055,7,2,30,34,0
0,1,0,147.0,119.0,0.8095238095238095,3.3316425120773374,13.881582125603867,1,1,1,3.713572066704308,729,7,2,83,24,0
0,1,1,49.0,47.0,0.9591836734693877,52.265000000000015,11.108466666666667,1,1,1,6.588926477533519,1739,3,1,30,12,0
0,1,1,74.0,59.0,0.7972972972972973,50.00727663230242,10.624139862542956,1,1,1,6.111467339502679,560,0,2,127,24,0
0,1,0,545.0,380.0,0.6972477064220184,17.220390578413884,12.386557543231962,1,0,1,1.9459101490553132,1245,3,2,75,27,0
0,1,1,221.0,167.0,0.755656108597285,16.779621948017848,12.406899159884485,1,1,1,1.791759469228055,656,7,4,78,17,0
0,0,0,274.0,194.0,0.708029197080292,-128.91999999999996,20.18830714285714,1,0,1,6.51471269087253,1244,7,2,83,24,0
1,1,1,89.0,58.0,0.651685393258427,30.474347826086984,12.05443043478261,1,1,1,0.6931471805599453,519,6,1,57,19,0
1,1,0,85.0,74.0,0.8705882352941177,49.91500000000002,10.377448148148149,1,1,1,0.6931471805599453,495,1,1,40,32,0
1,0,1,88.0,67.0,0.7613636363636364,47.83000000000001,10.433971604938272,0,1,1,8.104401307921613,321,0,2,30,12,0
0,1,1,128.0,100.0,0.78125,56.61930883639545,8.936647331583552,1,0,1,3.9512437185814275,2419,2,2,75,10,0
0,0,0,231.0,166.0,0.7186147186147186,2.458035714285728,13.093691208791208,0,1,1,8.104401307921613,153,6,2,75,4,0
0,0,0,273.0,187.0,0.684981684981685,-0.8537499999999909,13.049911764705882,0,1,1,8.104401307921613,153,6,2,75,3,0
0,1,1,131.0,107.0,0.816793893129771,38.55368421052634,11.207379699248122,1,0,1,2.4849066497880004,99,6,2,23,32,0
0,0,0,168.0,123.0,0.7321428571428571,-7.498374655647353,13.33628953168044,0,1,1,8.104401307921613,1312,7,2,22,23,0
0,1,0,219.0,161.0,0.7351598173515982,24.7808,12.26622,1,0,1,2.5649493574615367,2150,7,3,83,13,0
0,1,1,50.0,49.0,0.98,24.63153225806454,13.573687096774194,1,1,1,6.588926477533519,2522,7,1,30,24,0
0,1,0,174.0,140.0,0.8045977011494253,53.84285532994926,10.426016461203773,1,0,1,3.5263605246161616,1163,7,4,83,13,0
0,1,1,191.0,150.0,0.7853403141361257,-0.5395652173912708,12.577825776397516,1,1,1,1.6094379124341003,2626,7,2,83,24,0
0,1,0,102.0,79.0,0.7745098039215687,32.74394542772862,11.41762448377581,1,1,1,1.791759469228055,1658,0,2,123,0,0
0,1,1,120.0,102.0,0.85,57.73994979919681,9.268898393574297,1,1,1,2.833213344056216,449,1,2,75,13,0
0,1,1,260.0,173.0,0.6653846153846154,30.843067924528327,11.914141559748428,1,1,1,2.9444389791664403,2355,3,2,6,6,0
0,0,1,368.0,231.0,0.6277173913043478,28.652944582299455,12.738025038402458,0,0,1,8.104401307921613,1306,2,2,75,23,0
0,1,1,208.0,147.0,0.7067307692307693,35.94500000000002,12.0275,1,1,1,2.5649493574615367,51,6,2,50,24,0
0,1,1,334.0,238.0,0.7125748502994012,38.99495942836384,10.436401610754512,1,1,1,3.6375861597263857,2431,1,2,57,19,0
0,1,1,220.0,149.0,0.6772727272727272,22.589466403162078,12.661588801054018,1,0,1,3.367295829986474,294,3,2,50,8,0
0,1,1,49.0,47.0,0.9591836734693877,52.265000000000015,11.108466666666667,1,1,1,6.588926477533519,2502,3,1,30,12,0
0,1,0,86.0,76.0,0.8837209302325582,65.13375000000002,10.237978571428572,1,1,1,3.5263605246161616,931,6,5,83,8,0
0,1,0,208.0,148.0,0.7115384615384616,16.75796460176994,12.54178748419722,1,1,1,3.367295829986474,236,6,2,75,32,0
0,1,1,260.0,173.0,0.6653846153846154,30.843067924528327,11.914141559748428,1,1,1,2.9444389791664403,2355,3,2,6,6,0
0,1,0,89.0,70.0,0.7865168539325843,42.20756666666668,10.354233333333333,1,0,1,0.6931471805599453,742,3,2,57,19,0
0,1,1,151.0,107.0,0.7086092715231788,27.68446540880504,11.513993081761008,1,1,1,1.6094379124341003,740,1,2,60,5,0
0,1,1,55.0,48.0,0.8727272727272727,27.68446540880504,12.556728930817611,0,1,1,8.104401307921613,994,6,2,83,24,0
0,1,1,168.0,123.0,0.7321428571428571,43.46592494011182,10.639907399520894,0,1,1,8.104401307921613,188,5,5,83,32,0
0,1,0,173.0,135.0,0.7803468208092486,34.995058139534905,11.955283720930234,1,1,1,2.70805020110221,2673,7,2,60,19,0
0,1,1,211.0,152.0,0.7203791469194313,63.22350000000003,8.871285531914895,1,1,1,2.4849066497880004,2238,3,2,38,32,0
0,1,1,232.0,151.0,0.6508620689655172,14.87917008196726,12.795526229508198,1,1,1,3.258096538021482,123,7,3,50,17,0
0,1,1,137.0,112.0,0.8175182481751825,19.541263157894775,11.485559248120301,1,1,1,1.3862943611198906,2613,7,2,112,21,0
0,1,1,81.0,65.0,0.8024691358024691,3.062142857142902,13.23874761904762,1,0,1,4.499809670330265,880,7,3,83,24,0
0,1,0,134.0,110.0,0.8208955223880597,19.878565217391326,11.929248695652175,1,0,1,6.354370040797351,1942,3,4,33,8,0
0,1,1,80.0,66.0,0.825,6.464037558685476,13.038958215962444,1,1,1,2.70805020110221,2445,6,2,113,8,1
0,1,0,48.0,46.0,0.9583333333333334,38.06125,12.216038461538462,1,0,1,2.639057329615259,1047,7,1,83,24,0
0,1,0,295.0,194.0,0.6576271186440678,15.06338859416448,13.276840583554378,0,0,1,8.104401307921613,2150,7,2,4,21,0
0,1,0,347.0,260.0,0.7492795389048992,8.451825870646758,13.065783681592041,1,1,1,3.8712010109078907,2479,3,2,22,32,0
0,1,1,117.0,89.0,0.7606837606837606,-76.5105102040816,16.3923,1,1,1,2.70805020110221,2417,3,2,76,13,1
0,0,0,70.0,55.0,0.7857142857142857,77.04670588235294,9.715361176470589,0,1,1,8.104401307921613,2451,7,4,112,24,0
0,1,1,115.0,98.0,0.8521739130434782,16.913333333333355,13.051541666666667,1,1,1,2.70805020110221,2435,3,2,113,8,1
0,1,0,118.0,103.0,0.8728813559322034,28.92500000000001,13.20107105263158,1,0,1,1.791759469228055,1906,3,2,127,24,0
0,1,0,215.0,158.0,0.7348837209302326,27.699200089126577,12.43109108734403,1,1,1,4.8283137373023015,519,7,2,83,23,0
0,0,0,407.0,278.0,0.683046683046683,1.078281466113424,13.425488658367911,0,0,1,8.104401307921613,1011,6,2,51,28,0
1,1,1,307.0,233.0,0.758957654723127,52.25926082862526,10.551287193973634,1,1,1,1.3862943611198906,519,4,2,60,8,0
0,0,0,114.0,94.0,0.8245614035087719,14.95568750000001,12.554541250000002,1,0,1,2.0794415416798357,2150,7,3,83,24,0
0,1,1,164.0,133.0,0.8109756097560976,42.8650060827251,11.684361800486618,0,1,1,8.104401307921613,1082,6,1,29,4,0
0,1,1,85.0,73.0,0.8588235294117647,-44.259552238805924,16.38656567164179,1,1,1,4.0943445622221,790,1,2,60,2,0
0,1,1,49.0,47.0,0.9591836734693877,52.265000000000015,11.108466666666667,1,1,1,6.588926477533519,1997,3,1,30,12,0
0,1,1,196.0,147.0,0.75,22.311140350877196,10.710401754385966,1,0,1,3.091042453358316,519,0,2,60,8,0
0,1,0,259.0,177.0,0.6833976833976834,19.30441818181822,12.153492727272727,1,1,1,2.302585092994046,1034,6,2,57,18,0
0,1,1,40.0,39.0,0.975,14.933636363636396,13.512554545454547,1,1,1,6.588926477533519,1934,7,1,30,12,0
0,1,1,113.0,91.0,0.8053097345132744,45.807894736842115,10.257759649122807,1,1,1,2.1972245773362196,30,1,2,22,13,0
0,0,0,248.0,171.0,0.6895161290322581,-1.3369134078212142,13.268325059856346,0,0,1,8.104401307921613,1291,3,4,83,17,0
0,1,1,185.0,132.0,0.7135135135135136,12.651451612903259,12.623414516129033,1,0,1,2.639057329615259,1249,3,3,23,24,0
0,1,1,204.0,150.0,0.7352941176470589,10.821699475065657,12.519201312335959,1,1,1,4.110873864173311,2454,1,2,54,32,0
0,1,0,77.0,69.0,0.8961038961038961,57.22500000000002,9.957497883597885,1,0,1,0.6931471805599453,873,7,2,60,13,0
0,1,1,74.0,58.0,0.7837837837837838,50.87944158075604,10.949706872852234,1,1,1,6.111467339502679,522,0,2,52,18,0
1,1,1,332.0,218.0,0.6566265060240963,36.96365041086102,11.296886137906395,1,1,1,3.4339872044851463,2330,1,1,22,13,0
0,1,0,105.0,92.0,0.8761904761904762,26.076783464566944,10.980278267716535,1,1,1,3.4339872044851463,107,1,2,66,2,0
0,1,1,140.0,110.0,0.7857142857142857,42.61056717618666,10.594271359613838,1,0,1,3.5263605246161616,932,7,5,26,24,0
0,0,0,315.0,189.0,0.6,-34.829736842105234,15.01023157894737,0,1,1,8.104401307921613,2513,6,2,38,21,0
0,0,0,36.0,29.0,0.8055555555555556,28.674117647058864,13.767935294117647,0,0,1,8.104401307921613,872,1,2,56,37,0
0,1,0,103.0,61.0,0.5922330097087378,-9.974852941176465,15.358786274509804,1,1,1,2.5649493574615367,21,1,2,50,17,0
0,1,0,88.0,64.0,0.7272727272727273,34.424044776119416,10.857571044776119,1,0,1,6.111467339502679,577,7,3,27,24,0
0,1,0,175.0,153.0,0.8742857142857143,-24.394999999999982,13.906233333333335,1,0,1,6.354370040797351,2150,3,2,66,8,0
0,0,0,307.0,200.0,0.6514657980456026,1.628659420289864,13.786557971014494,0,0,1,8.104401307921613,1936,0,2,22,24,0
0,1,0,205.0,172.0,0.8390243902439024,-26.801509433962224,15.203035849056604,1,0,1,6.354370040797351,1707,3,2,26,8,0
0,1,1,283.0,190.0,0.6713780918727915,1.8488606194690362,13.840974336283185,1,1,1,3.295836866004329,519,6,2,60,24,0
0,1,1,266.0,178.0,0.6691729323308271,-44.662380952380914,16.36897195767196,1,1,1,3.295836866004329,519,6,2,60,24,0
0,0,0,116.0,92.0,0.7931034482758621,-1.7432317073170793,14.024600813008131,0,0,1,8.104401307921613,1566,7,3,83,22,0
0,0,0,174.0,136.0,0.7816091954022989,21.516898320895564,11.801092537313433,0,0,1,8.104401307921613,2632,7,2,83,24,0
0,1,0,189.0,124.0,0.656084656084656,6.690833333333359,13.841041666666667,1,1,1,3.2188758248682006,2150,6,2,9,17,0
0,0,1,52.0,45.0,0.8653846153846154,-21.664090909090874,13.369645454545454,0,1,1,8.104401307921613,2219,3,2,75,32,0
0,1,0,120.0,105.0,0.875,65.71467278989668,9.352496785304247,1,0,1,2.70805020110221,107,3,2,57,32,0
0,1,0,148.0,111.0,0.75,29.41285714285715,12.19714761904762,0,1,1,8.104401307921613,729,7,2,51,24,0
0,1,1,48.0,46.0,0.9583333333333334,53.712500000000034,11.271642857142858,1,1,1,6.588926477533519,1763,3,1,30,12,0
0,1,0,158.0,125.0,0.7911392405063291,-11.285112474437625,13.790513087934562,1,0,1,2.70805020110221,880,7,3,83,24,0
0,0,0,275.0,190.0,0.6909090909090909,30.63487288135596,9.649361016949152,0,0,1,8.104401307921613,2435,1,2,57,32,0
0,1,1,158.0,121.0,0.7658227848101266,-8.580337837837817,15.649775675675677,1,1,1,1.0986122886681096,1963,6,2,83,7,0
0,1,1,332.0,246.0,0.7409638554216867,2.3999797570850205,13.189109311740893,0,0,1,8.104401307921613,1953,3,2,38,8,0
0,1,0,356.0,221.0,0.6207865168539326,-22.7801104513064,14.951120807600951,1,1,1,5.0369526024136295,2540,6,2,38,5,0
0,1,1,62.0,55.0,0.8870967741935484,46.25764705882355,10.609935294117648,1,0,1,4.499809670330265,880,7,3,83,24,0
0,1,1,49.0,47.0,0.9591836734693877,52.265000000000015,11.108466666666667,1,1,1,6.588926477533519,1658,3,1,30,12,0
0,1,0,147.0,112.0,0.7619047619047619,17.32714285714289,12.76107619047619,1,1,1,0.6931471805599453,2571,6,2,75,3,0
0,1,1,85.0,68.0,0.8,35.10033333333337,11.568666666666667,1,1,1,6.111467339502679,546,0,2,52,2,0
0,1,0,268.0,168.0,0.6268656716417911,-13.969526757188476,14.1026910543131,1,1,1,5.0369526024136295,2540,6,2,38,21,0
0,1,1,375.0,289.0,0.7706666666666667,37.18144781144781,11.335938670391862,1,1,1,4.07753744390572,1333,1,2,75,2,0
0,0,0,187.0,130.0,0.6951871657754011,21.8185658914729,12.677959689922481,0,1,1,8.104401307921613,568,6,2,29,10,0
0,1,1,411.0,316.0,0.7688564476885644,16.67721191680721,12.093348984180519,1,1,1,4.07753744390572,2150,3,2,52,18,0
0,1,0,139.0,92.0,0.6618705035971223,-46.75354838709676,19.455106451612906,1,0,1,4.5217885770490405,2472,7,3,83,24,0
0,1,1,200.0,163.0,0.815,43.95078877005349,9.681244786096256,1,1,1,2.639057329615259,729,6,2,60,13,0
0,1,0,18.0,16.0,0.8888888888888888,104.075,10.414066666666667,1,0,1,1.0986122886681096,1245,7,5,51,24,0
0,1,0,137.0,116.0,0.8467153284671532,31.46666666666667,12.114394047619047,1,0,1,3.367295829986474,539,3,5,83,13,0
0,1,0,249.0,203.0,0.8152610441767069,-20.84036516853928,14.093531460674159,1,0,1,6.354370040797351,1430,3,2,36,8,0
0,1,0,178.0,143.0,0.8033707865168539,33.0248843767626,11.935894472645234,1,1,1,3.713572066704308,295,1,2,75,26,0
0,1,1,269.0,163.0,0.6059479553903345,28.87440191387563,19.084545933014354,1,1,1,3.258096538021482,920,6,2,57,19,0
0,0,0,62.0,54.0,0.8709677419354839,50.19373595505621,9.629117656500803,0,0,1,8.104401307921613,1877,7,3,83,24,0
0,1,1,296.0,200.0,0.6756756756756757,-120.26502336448596,18.631474454828663,1,1,1,1.0986122886681096,1491,1,2,51,8,0
0,1,1,115.0,83.0,0.7217391304347827,43.38722222222222,10.669855555555555,1,1,1,2.833213344056216,931,3,2,75,1,0
0,1,1,57.0,39.0,0.6842105263157895,28.011397058823547,11.080272549019607,1,1,1,6.111467339502679,458,0,2,83,18,0
0,1,0,141.0,105.0,0.7446808510638298,12.291428571428611,13.700957142857144,1,1,1,1.9459101490553132,880,6,2,83,10,0
0,1,0,262.0,187.0,0.7137404580152672,22.691977401129975,12.573873446327683,1,0,1,3.58351893845611,910,7,2,83,23,0
0,1,1,39.0,32.0,0.8205128205128205,37.41198770491806,11.381916393442623,1,1,1,2.302585092994046,519,1,2,113,8,0
0,1,1,172.0,130.0,0.7558139534883721,47.67656021290753,10.608113040585495,1,1,1,3.1780538303479458,1386,7,3,83,24,0
0,1,1,95.0,79.0,0.8315789473684211,47.2915697674419,10.945458139534884,1,0,1,4.8283137373023015,236,7,3,83,24,0
0,1,0,129.0,106.0,0.8217054263565892,13.681497524752501,13.487414851485148,1,1,1,2.8903717578961645,1261,3,4,50,17,0
0,1,0,239.0,180.0,0.7531380753138075,6.994060370009777,12.735556280428433,1,0,1,6.354370040797351,2150,3,2,38,8,0
0,1,1,50.0,49.0,0.98,24.63153225806454,13.573687096774194,1,1,1,6.588926477533519,1575,7,1,30,24,0
0,1,1,218.0,170.0,0.7798165137614679,-5.844999999999999,14.327302272727275,1,1,1,2.639057329615259,2454,7,2,66,24,0
0,1,0,391.0,298.0,0.7621483375959079,28.264313991323235,12.365254384877595,1,0,1,2.1972245773362196,546,7,2,32,24,0
0,1,1,48.0,46.0,0.9583333333333334,53.712500000000034,11.271642857142858,1,1,1,6.588926477533519,1322,3,1,30,12,0
0,1,0,126.0,104.0,0.8253968253968254,50.16590909090914,11.027303030303031,1,0,1,2.3978952727983707,420,0,2,120,32,0
0,1,1,121.0,101.0,0.8347107438016529,4.029798387096804,13.278947311827958,1,1,1,2.4849066497880004,1530,1,2,57,19,0
0,1,0,160.0,117.0,0.73125,31.859195205479466,12.761152054794522,1,0,1,3.5263605246161616,2106,1,2,57,13,0
0,1,0,339.0,250.0,0.7374631268436578,-0.5860423360423113,13.181351710451711,0,0,1,8.104401307921613,1953,3,2,38,8,0
0,1,0,180.0,147.0,0.8166666666666667,38.12058823529412,10.706365919701213,0,1,1,8.104401307921613,1685,6,2,22,13,0
0,1,1,49.0,47.0,0.9591836734693877,52.265000000000015,11.108466666666667,1,1,1,6.588926477533519,2234,3,1,30,12,0
0,1,1,89.0,71.0,0.797752808988764,37.93308411214957,10.592615353805073,1,1,1,6.111467339502679,462,0,3,83,2,0
0,1,0,160.0,128.0,0.8,40.428436175223766,11.215459208666982,1,1,1,2.5649493574615367,639,3,2,57,8,0
0,1,1,157.0,114.0,0.7261146496815286,10.948571428571427,11.946512698412699,1,1,1,3.713572066704308,1024,7,3,83,23,0
0,1,1,252.0,195.0,0.7738095238095238,42.74692655708043,11.424593741517118,1,0,1,3.6375861597263857,2150,1,2,60,13,0
0,0,0,106.0,93.0,0.8773584905660378,-7.3700000000000045,14.030678723404256,1,1,1,2.0794415416798357,2150,7,3,83,24,0
0,1,0,229.0,154.0,0.6724890829694323,12.337727272727278,11.69147159090909,1,0,1,3.4657359027997265,264,6,2,1,32,0
0,1,0,168.0,107.0,0.6369047619047619,20.432272727272732,12.742321212121213,1,1,1,4.6913478822291435,867,6,2,22,19,0
0,1,0,196.0,134.0,0.6836734693877551,-17.948305084745726,13.878041242937854,1,1,1,4.442651256490317,1980,7,2,11,32,0
0,1,0,170.0,123.0,0.7235294117647059,23.164795774647928,12.55091427230047,1,1,1,2.995732273553991,1245,7,3,83,24,0
1,0,0,233.0,150.0,0.6437768240343348,-7.369835680751152,13.481048558014756,0,1,1,8.104401307921613,2531,3,2,38,32,0
0,1,0,354.0,259.0,0.731638418079096,-16.044096820809216,13.585428323699423,1,1,1,2.833213344056216,1912,6,2,22,32,0
0,1,0,489.0,306.0,0.6257668711656442,16.660148573416876,13.361828712595685,1,0,1,2.0794415416798357,1289,6,2,57,19,0
0,1,0,60.0,53.0,0.8833333333333333,27.604038461538494,12.296264102564102,1,1,1,1.3862943611198906,732,3,2,57,13,0
0,1,1,280.0,211.0,0.7535714285714286,51.33758241758244,11.3295652014652,1,0,1,4.5217885770490405,931,7,2,22,13,0
0,1,1,35.0,35.0,1.0,35.94500000000002,12.817,1,1,1,6.588926477533519,1479,7,1,30,12,0
0,1,0,244.0,179.0,0.7336065573770492,35.40983405967148,10.641460040227958,1,1,1,3.58351893845611,915,1,2,22,19,0
0,1,0,338.0,182.0,0.5384615384615384,8.083492636579592,13.360671363420428,1,0,1,6.354370040797351,2150,2,2,72,21,0
0,1,0,169.0,139.0,0.8224852071005917,-21.602476114649647,13.629159872611465,1,0,1,6.354370040797351,1158,3,2,66,8,0
0,1,0,237.0,161.0,0.679324894514768,-12.320801678445179,13.927743109540637,1,1,1,5.0369526024136295,2088,6,2,38,21,0
0,1,0,474.0,320.0,0.6751054852320675,36.26701765447672,11.815322698612862,1,0,1,2.772588722239781,2150,7,3,83,24,0
0,0,1,103.0,79.0,0.7669902912621359,41.22312500000001,12.078381250000001,0,0,1,8.104401307921613,715,6,2,22,27,0
0,1,0,197.0,157.0,0.7969543147208121,27.529032967033004,11.826912307692307,1,1,1,1.6094379124341003,1792,3,2,57,10,0
0,1,1,49.0,47.0,0.9591836734693877,52.265000000000015,11.108466666666667,1,1,1,6.588926477533519,1952,3,1,30,12,0
0,0,0,296.0,171.0,0.5777027027027027,-7.643461538461537,13.760600818330605,1,0,1,6.51471269087253,2454,7,2,72,24,0
0,1,0,178.0,126.0,0.7078651685393258,12.706105263157923,12.37395754385965,1,0,1,3.1780538303479458,2120,1,2,57,19,0
0,1,1,163.0,131.0,0.803680981595092,29.785119047619077,11.669852380952381,1,1,1,1.0986122886681096,1245,7,3,83,24,0
0,1,0,77.0,53.0,0.6883116883116883,-45.6497297297297,16.140618918918918,1,0,1,3.1354942159291497,2435,7,2,1,19,0
0,1,0,490.0,255.0,0.5204081632653061,16.966063105326896,12.257429539951575,1,0,1,3.1354942159291497,2435,7,1,1,19,0
0,1,0,101.0,73.0,0.7227722772277227,29.15114436619723,11.63351971830986,1,1,1,3.970291913552122,2435,3,2,26,32,0
0,1,0,89.0,66.0,0.7415730337078652,24.3771428571429,12.949052380952383,1,0,1,3.1354942159291497,1319,6,1,57,19,0
0,1,0,94.0,75.0,0.7978723404255319,35.10000000000002,10.6965,1,1,1,1.6094379124341003,253,7,2,83,24,0
0,1,1,208.0,159.0,0.7644230769230769,53.98453884711782,8.849419197994987,1,1,1,2.8903717578961645,1312,7,3,83,24,0
0,1,1,196.0,160.0,0.8163265306122449,24.385444444444488,12.791622222222223,1,0,1,2.302585092994046,821,7,2,60,24,0
0,1,0,261.0,173.0,0.6628352490421456,19.561315789473724,12.481947368421052,1,1,1,3.4657359027997265,2454,7,2,89,13,1
0,1,0,136.0,113.0,0.8308823529411765,-7.903206611570226,14.232522479338844,1,1,1,3.091042453358316,1200,7,2,50,24,0
0,1,1,165.0,130.0,0.7878787878787878,46.44883168316835,11.439063564356434,1,0,1,2.302585092994046,821,7,2,60,24,0
0,0,0,125.0,106.0,0.848,-68.29256097560972,17.524309756097562,0,1,1,8.104401307921613,729,7,2,44,14,0
0,1,0,322.0,185.0,0.5745341614906833,18.855503626108003,12.271989121676068,1,1,1,2.4849066497880004,153,6,2,40,30,0
0,0,0,51.0,38.0,0.7450980392156863,34.74708860759495,10.392347377938517,1,0,1,6.51471269087253,2211,7,2,83,24,0
0,0,1,141.0,110.0,0.7801418439716312,26.79970245398775,12.000930920245398,0,1,1,8.104401307921613,1411,3,2,26,8,0
0,1,1,147.0,107.0,0.7278911564625851,-4.274473684210477,14.974523684210528,1,1,1,1.9459101490553132,260,3,2,57,6,0
0,1,1,140.0,108.0,0.7714285714285715,55.01680555555555,9.847402777777777,1,1,1,2.0794415416798357,1312,1,2,22,19,0
0,1,0,294.0,201.0,0.6836734693877551,17.01066145092463,13.24905486012328,1,0,1,2.4849066497880004,2009,6,2,23,24,0
0,1,1,144.0,116.0,0.8055555555555556,46.182359900373626,9.810512204234122,1,1,1,3.1780538303479458,1387,7,4,50,17,0
0,1,0,236.0,183.0,0.7754237288135594,-1.7221584263689351,13.476599734183946,1,1,1,3.8712010109078907,1288,6,2,57,19,0
0,1,0,195.0,161.0,0.8256410256410256,23.55497352162402,12.307071756398942,1,1,1,2.772588722239781,2330,6,5,19,13,0
0,0,1,199.0,143.0,0.7185929648241206,29.284966216216247,10.560737837837838,0,1,1,8.104401307921613,447,0,2,6,32,0
0,1,1,454.0,275.0,0.6057268722466961,6.656597135741009,13.197984433374845,1,0,1,5.14166355650266,2435,7,1,57,24,0
0,0,0,41.0,34.0,0.8292682926829268,13.103499999999997,14.3621,0,0,1,8.104401307921613,2520,3,2,112,24,0
0,1,1,30.0,23.0,0.7666666666666667,55.82666666666668,10.613833333333334,0,0,1,8.104401307921613,1082,7,3,83,24,0
0,1,0,124.0,92.0,0.7419354838709677,19.010334022038563,12.879856473829202,1,0,1,2.3978952727983707,2364,1,2,83,24,0
0,0,0,230.0,154.0,0.6695652173913044,20.303076923076958,12.936443589743591,1,0,1,6.51471269087253,1621,7,2,83,24,0
0,1,0,108.0,91.0,0.8425925925925926,16.01891304347825,12.011755279503106,1,0,1,6.354370040797351,1319,3,2,26,8,0
0,1,1,95.0,84.0,0.8842105263157894,25.61250000000004,12.392941666666667,1,1,1,2.3978952727983707,729,6,2,65,19,0
0,0,0,520.0,359.0,0.6903846153846154,19.91898326616436,12.890514508498336,0,0,1,8.104401307921613,107,6,2,75,10,0
0,1,1,233.0,181.0,0.776824034334764,-23.057499999999948,14.69975,1,1,1,2.4849066497880004,1437,7,2,83,7,0
0,1,0,316.0,223.0,0.7056962025316456,-6.764703196347,13.92809086757991,1,1,1,3.5263605246161616,1621,6,2,40,24,0
0,1,0,252.0,158.0,0.626984126984127,3.5278998362445577,14.275482969432314,1,1,1,3.5263605246161616,1114,1,2,40,32,0
0,1,1,40.0,39.0,0.975,14.933636363636396,13.512554545454547,1,1,1,6.588926477533519,1619,7,1,30,12,0
0,1,0,241.0,167.0,0.6929460580912863,26.50054545454546,13.48105090909091,1,1,1,3.5263605246161616,2150,7,2,83,24,0
0,1,0,221.0,163.0,0.7375565610859729,13.921719519704453,13.055307389162563,1,0,1,6.354370040797351,2569,3,4,22,8,0
0,1,0,151.0,115.0,0.7615894039735099,35.251268656716434,10.71344840085288,1,1,1,2.639057329615259,931,0,2,57,8,0
1,0,1,84.0,64.0,0.7619047619047619,-3.737499999999983,12.467312698412698,0,1,1,8.104401307921613,2088,6,2,60,23,0
0,1,0,236.0,172.0,0.7288135593220338,13.376500000000021,12.882107364016738,1,1,1,3.58351893845611,188,7,2,34,32,0
0,1,0,125.0,90.0,0.72,15.305000000000007,12.6227,1,1,1,0.6931471805599453,729,6,2,57,19,0
0,1,0,185.0,163.0,0.8810810810810811,-19.59167721518986,13.790510126582278,1,0,1,6.354370040797351,1809,3,2,66,8,0
0,1,0,225.0,157.0,0.6977777777777778,27.50609226594304,12.162877023971054,1,1,1,5.14166355650266,2454,3,0,89,18,0
0,1,0,174.0,157.0,0.9022988505747126,-21.13236888111888,13.47032937062937,1,0,1,6.354370040797351,2150,3,2,4,8,0
0,1,0,175.0,151.0,0.8628571428571429,-24.959000000000003,13.906233333333335,1,0,1,6.354370040797351,2150,3,4,38,8,0
0,0,0,99.0,87.0,0.8787878787878788,13.353804878048805,11.660481138211383,0,0,1,8.104401307921613,1415,7,2,83,24,0
0,1,1,50.0,49.0,0.98,24.63153225806454,13.573687096774194,1,1,1,6.588926477533519,1162,7,1,30,24,0
0,1,1,50.0,49.0,0.98,24.63153225806454,13.573687096774194,1,1,1,6.588926477533519,2479,7,1,30,24,0
0,1,0,217.0,176.0,0.8110599078341014,-24.54018867924526,14.458224528301887,1,0,1,6.354370040797351,1621,3,2,66,2,0
1,0,0,156.0,115.0,0.7371794871794872,17.83250000000004,12.36114255319149,0,0,1,8.104401307921613,1730,7,2,83,24,0
0,1,1,49.0,48.0,0.9795918367346939,24.63153225806454,13.573687096774194,1,1,1,6.588926477533519,546,7,1,30,24,0
0,1,0,203.0,155.0,0.7635467980295566,-7.941072744014718,12.98414788213628,1,0,1,6.354370040797351,1936,3,2,36,21,0
0,1,1,49.0,47.0,0.9591836734693877,46.52386363636364,12.110657575757577,1,1,1,6.588926477533519,1686,3,1,30,12,0
0,1,0,102.0,77.0,0.7549019607843137,-10.19717687074828,13.47401156462585,1,0,1,2.4849066497880004,1437,7,2,23,24,0
0,1,1,125.0,101.0,0.808,43.974033923303836,10.649084660766963,1,0,1,1.3862943611198906,188,7,3,83,24,0
0,1,1,40.0,39.0,0.975,14.933636363636396,13.512554545454547,1,1,1,6.588926477533519,1620,7,1,30,12,0
0,1,0,217.0,158.0,0.728110599078341,12.993920884235052,13.94817981384526,1,1,1,3.091042453358316,1200,1,2,48,23,0
0,0,0,173.0,128.0,0.7398843930635838,-3.1101997245178836,15.076436088154269,0,0,1,8.104401307921613,1166,7,2,83,24,0
0,1,0,255.0,197.0,0.7725490196078432,31.813103833865824,10.586839424920129,1,1,1,2.1972245773362196,495,5,5,60,9,0
